X	         Y      	Time	Street	        Offense	Date     	Tract
1330766.955	412625.5137	34683	1000 CRUCIBLE ST	ROBBERY	12/15/1994	202000
1327228.823	415603.1908	34683	724 LITCHFIELD ST	AGGRAVATED ASSAULT	12/15/1994	281400
1320975.515	415677.8758	34683	200 VILLAGE RD	AGGRAVATED ASSAULT	12/15/1994	280800
1343128.621	417341.3352	34683	800 TRIPOLI ST	ROBBERY	12/15/1994	230400
1353761.902	422244.7937	34683	200 FORTY-FOURTH ST	AGGRAVATED ASSAULT	12/15/1994	90200
1339876.094	422771.5489	34683	12 ELLZEY ST	RAPE	12/15/1994	261500
1345414.874	395049.5602	34684	1900 BROWNSVILLE RD	ROBBERY	12/16/1994	290100
1348594.921	399333.5648	34684	142 BONIFAY ST	ROBBERY	12/16/1994	160600
1341543.662	404294.6825	34684	300 E WARRINGTON AV	ROBBERY	12/16/1994	180900
1347773.84	410470.8561	34684	1829 FIFTH AV	ROBBERY	12/16/1994	30500
1341061.624	411762.9195	34684	501 PENN AV	ROBBERY	12/16/1994	20100
1320978.188	415508.573	34684	302 VILLAGE RD	RAPE	12/16/1994	280800
1370999.877	417826.0833	34684	7111 MONTICELLO ST	AGGRAVATED ASSAULT	12/16/1994	130200
1332692.645	410561.6975	34685	111 WABASH AV	AGGRAVATED ASSAULT	12/17/1994	201900
1346111.007	410628.6278	34685	1400 FIFTH AV	ROBBERY	12/17/1994	10300
1364285.387	411226.0513	34685	5858 NORTHUMBERLAND ST	RAPE	12/17/1994	140300
1349359.529	412370.4583	34685	300 KIRKPATRICK ST	RAPE	12/17/1994	50100
1352908.029	416878.3498	34685	3400 RIDGEWAY ST	ROBBERY	12/17/1994	50600
1344619.666	419625.8146	34685	1235 YETTA AV	ROBBERY	12/17/1994	262000
1352560.238	420826.3436	34685	3817 BUTLER ST	ROBBERY	12/17/1994	60300
1371462.871	420947.0317	34685	1500 LINCOLN AV	ROBBERY	12/17/1994	120200
1343583.314	412792.6608	34686	1000 PENN AV	ROBBERY	12/18/1994	20100
1369018.053	416212.4867	34686	6931 SUSQUEHANNA ST	AGGRAVATED ASSAULT	12/18/1994	120700
1369018.053	416212.4867	34686	6931 SUSQUEHANNA ST	ROBBERY	12/18/1994	120700
1355660.677	416249.8762	34686	460 MELWOOD AV	RAPE	12/18/1994	50700
1347434.361	416494.3828	34686	1 TWENTY-FOURTH ST	ROBBERY	12/18/1994	20300
1358917.984	419732.532	34686	5152 PENN AV	ROBBERY	12/18/1994	80900
1373815.243	427398.7465	34686	910 FREEPORT RD	ROBBERY	12/18/1994	120100
1348872.503	398918.1639	34687	231 BONIFAY ST	AGGRAVATED ASSAULT	12/19/1994	160600
1336665.254	402928.8166	34687	590 CRANE AV	AGGRAVATED ASSAULT	12/19/1994	191600
1341193.376	408418.6331	34687	100 W CARSON ST	AGGRAVATED ASSAULT	12/19/1994	192100
1361418.177	416282.9082	34687	5726 ELLSWORTH AV	ROBBERY	12/19/1994	70500
1366454.235	419988.4135	34687	525 LARIMER AV	ROBBERY	12/19/1994	120400
1339728.782	420364.9044	34687	2201 FEDERAL ST	ROBBERY	12/19/1994	261400
1339905.892	422748.099	34687	2655 PERRYSVILLE AV	ROBBERY	12/19/1994	261500
1333843.293	424718.3051	34687	3300 BRIGHTON RD	ROBBERY	12/19/1994	270800
1363672.143	407836.4959	34688	2223 MURRAY AV	ROBBERY	12/20/1994	140800
1342968.829	412289.9834	34688	800 LIBERTY AV	AGGRAVATED ASSAULT	12/20/1994	20100
1370945.64	415860.4897	34688	600 N HOMEWOOD AV	ROBBERY	12/20/1994	130300
1361325.346	418198.8006	34688	5711 FRIENDSHIP AV	ROBBERY	12/20/1994	111500
1365035.158	418467.8648	34688	3 HENDON CT	ROBBERY	12/20/1994	111500
1364398.08	419092.7423	34688	318 COLLINS AV	ROBBERY	12/20/1994	111500
1359748.726	420378.9244	34688	5300 KINCAID ST	AGGRAVATED ASSAULT	12/20/1994	101700
1359748.726	420378.9244	34688	5300 KINCAID ST	ROBBERY	12/20/1994	101700
1349359.529	412370.4583	34689	300 KIRKPATRICK ST	RAPE	12/21/1994	50100
1343496.086	412496.4995	34689	941 LIBERTY AV	ROBBERY	12/21/1994	20100
1363449.891	418792.0205	34689	122 N HIGHLAND AV	ROBBERY	12/21/1994	111500
1337827.491	411057.7488	34690	1200 W CARSON ST	ROBBERY	12/22/1994	192100
1342284.973	411523.308	34690	300 FIFTH AV	ROBBERY	12/22/1994	20100
1318506.05	415625.5184	34690	3658 FAIRWOOD ST	AGGRAVATED ASSAULT	12/22/1994	280800
1318506.05	415625.5184	34690	3658 FAIRWOOD ST	ROBBERY	12/22/1994	280800
1342537.706	411424.7664	34691	353 FIFTH AV	ROBBERY	12/23/1994	20100
1343399.67	412464.5292	34691	917 LIBERTY AV	ROBBERY	12/23/1994	20100
1350619.287	415162.0184	34691	2600 BEDFORD AV	ROBBERY	12/23/1994	50900
1374330.532	415373.6637	34691	7919 BATAVIA ST	ROBBERY	12/23/1994	130600
1337786.295	415829.3258	34691	910 GALVESTON AV	ROBBERY	12/23/1994	220100
1340653.284	416846.3244	34691	1100 FEDERAL ST	ROBBERY	12/23/1994	220600
1366276.128	419861.0252	34691	500 LARIMER AV	ROBBERY	12/23/1994	120800
1355344.498	421181.3191	34691	365 FORTY-FIFTH ST	MURDER/MANSLAUGHTER	12/23/1994	90200
1340185.529	422594.689	34691	2600 PERRYSVILLE AV	AGGRAVATED ASSAULT	12/23/1994	261500
1340185.529	422594.689	34691	2600 PERRYSVILLE AV	ROBBERY	12/23/1994	261500
1361810.228	422809.1068	34691	5401 STANTON AV	ROBBERY	12/23/1994	101400
1350487.831	411330.3082	34692	311 BURROWS ST	ROBBERY	12/24/1994	51000
1331376.983	412471.0986	34692	824 CHARTIERS AV	ROBBERY	12/24/1994	202000
1348911.099	414402.9787	34692	2289 SOMERS DR	ROBBERY	12/24/1994	50900
1370200.658	414509.3779	34692	7200 THOMAS BL	ROBBERY	12/24/1994	140500
1343890.084	417164.406	34692	900 CHESTNUT ST	ROBBERY	12/24/1994	230400
1359990.624	400639.1256	34693	463 KILBOURNE ST	AGGRAVATED ASSAULT	12/25/1994	151500
1342311.724	411507.9994	34693	306 FIFTH AV	ROBBERY	12/25/1994	20100
1372241.127	414258.3629	34693	400 N BRADDOCK AV	ROBBERY	12/25/1994	140500
1371067.401	416204.8961	34693	7200 KELLY ST	ROBBERY	12/25/1994	130300
1368666.171	420129.7676	34693	6535 ROWAN ST	AGGRAVATED ASSAULT	12/25/1994	120300
1368666.171	420129.7676	34693	6535 ROWAN ST	ROBBERY	12/25/1994	120300
1363126.295	421421.2269	34693	700 MELLON ST	ROBBERY	12/25/1994	111300
1347773.84	410470.8561	34694	1829 FIFTH AV	ROBBERY	12/26/1994	30500
1348959.188	412213.3615	34694	1 ELMORE ST	ROBBERY	12/26/1994	51100
1356458.137	412341.0371	34694	4400 FORBES AV	ROBBERY	12/26/1994	40400
1327228.823	415603.1908	34694	724 LITCHFIELD ST	AGGRAVATED ASSAULT	12/26/1994	281400
1373433.358	415846.3437	34694	819 BRUSHTON AV	ROBBERY	12/26/1994	130400
1375887.851	416531.1756	34694	8255 PERCHMENT ST	AGGRAVATED ASSAULT	12/26/1994	130100
1344105.055	417800.2334	34694	1000 WELSER WY	ROBBERY	12/26/1994	241200
1370929.288	417806.919	34694	7100 MONTICELLO ST	AGGRAVATED ASSAULT	12/26/1994	130200
1367923.689	418946.0979	34694	600 TURRETT ST	RAPE	12/26/1994	120400
1365098.107	422052.1708	34694	920 FARRAGUT ST	ROBBERY	12/26/1994	110600
1337857.012	429307.9796	34694	3850 BAYTREE ST	ROBBERY	12/26/1994	260200
1357955.499	398199.2409	34695	5211 SECOND AV	AGGRAVATED ASSAULT	12/27/1994	151500
1353004.543	410712.4625	34695	3415 FIFTH AV	ROBBERY	12/27/1994	40200
1348453.443	414114.3995	34695	805 WHITESIDE RD	ROBBERY	12/27/1994	50900
1318234.407	415412.7823	34695	3552 FAIRWOOD ST	AGGRAVATED ASSAULT	12/27/1994	280800
1341249.957	415880.6288	34695	255 E OHIO ST	ROBBERY	12/27/1994	220400
1335486.292	416194.5528	34695	1325 SHEFFIELD ST	ROBBERY	12/27/1994	210700
1357777.042	417839.9252	34695	5000 LIBERTY AV	ROBBERY	12/27/1994	80400
1363338.063	418541.8842	34695	6000 PENN AV	ROBBERY	12/27/1994	111500
1365091.893	419525.8652	34695	6300 EAST LIBERTY BL	ROBBERY	12/27/1994	111500
1350923.057	412027.7306	34696	340 BURROWS ST	ROBBERY	12/28/1994	51000
1327177.964	416372.4875	34696	2929 SHERADEN BL	ROBBERY	12/28/1994	202200
1343019.905	416397.1188	34696	700 E OHIO ST	ROBBERY	12/28/1994	230400
1367133.793	419353.2694	34696	528 PAULSON AV	ROBBERY	12/28/1994	120400
1363904.334	419964.3839	34696	410 N HIGHLAND AV	AGGRAVATED ASSAULT	12/28/1994	111500
1340228.32	420982.7481	34696	2300 MAPLE AV	AGGRAVATED ASSAULT	12/28/1994	261400
1348766.413	412007.5518	34697	2141 ELMORE SQ	AGGRAVATED ASSAULT	12/29/1994	51100
1348766.413	412007.5518	34697	2141 ELMORE SQ	ROBBERY	12/29/1994	51100
1379078.621	415414.8568	34697	2200 BRACEY DR	AGGRAVATED ASSAULT	12/29/1994	130600
1342002.902	411061.2356	34698	401 WOOD ST	ROBBERY	12/30/1994	20100
1352104.395	411361.8523	34698	222 DUNSEITH ST	ROBBERY	12/30/1994	40200
1342437.147	411436.2253	34698	334 FIFTH AV	ROBBERY	12/30/1994	20100
1369160.785	414207.8477	34698	7100 PENN AV	RAPE	12/30/1994	140600
1371262.438	415254.1021	34698	7315 SUSQUEHANNA ST	ROBBERY	12/30/1994	130300
1320974.691	415512.8993	34698	300 VILLAGE RD	AGGRAVATED ASSAULT	12/30/1994	280800
1372840.249	415612.711	34698	7600 KELLY ST	AGGRAVATED ASSAULT	12/30/1994	130400
1372840.249	415612.711	34698	7600 KELLY ST	ROBBERY	12/30/1994	130400
1354099.046	415694.5288	34698	3500 CAMP ST	ROBBERY	12/30/1994	50600
1320487.77	415757.2689	34698	1800 BROADHEAD FORDING RD	AGGRAVATED ASSAULT	12/30/1994	280800
1335194.976	417959.1158	34698	1318 COLUMBUS AV	ROBBERY	12/30/1994	210700
1356878.191	418452.9549	34698	422 EDMOND ST	AGGRAVATED ASSAULT	12/30/1994	80200
1354928.424	410762.3221	34699	300 OAKLAND AV	ROBBERY	12/31/1994	40500
1341061.624	411762.9195	34699	501 PENN AV	ROBBERY	12/31/1994	20100
1356655.978	412405.5387	34699	4600 FORBES AV	ROBBERY	12/31/1994	40400
1371665.016	415966.9281	34699	7300 KELLY ST	ROBBERY	12/31/1994	130300
1343993.706	416627.2819	34699	900 E OHIO ST	ROBBERY	12/31/1994	230400
1358455.248	416982.5291	34699	5200 POWHATTAN ST	ROBBERY	12/31/1994	80400
1347406.459	411221.2807	34700	164 REED ROBERTS CT	AGGRAVATED ASSAULT	1/1/1995	30500
1351657.628	412633.4892	34700	438 ROBINSON CT	ROBBERY	1/1/1995	51000
1351951.392	412740.394	34700	490 ROBINSON CT	ROBBERY	1/1/1995	51000
1346454.278	412996.1953	34700	1800 BEDFORD AV	ROBBERY	1/1/1995	30500
1377559.385	415160.5879	34700	2234 EAST HILLS DR	ROBBERY	1/1/1995	130600
1338019.88	416084.1081	34700	834 BEECH ST	ROBBERY	1/1/1995	220100
1371517.854	417383.0611	34700	7207 RACE ST	ROBBERY	1/1/1995	130200
1367440.252	420533.3087	34700	12 ORPHAN ST	AGGRAVATED ASSAULT	1/1/1995	120400
1360866.939	421046.0934	34700	5400 COLUMBO ST	AGGRAVATED ASSAULT	1/1/1995	111400
1359110.326	422174.7948	34700	5100 COLUMBO ST	AGGRAVATED ASSAULT	1/1/1995	101600
1363223.815	422861.6684	34700	939 N NEGLEY AV	ROBBERY	1/1/1995	110200
1358073.63	405387.9295	34701	416 GREENFIELD AV	ROBBERY	1/2/1995	151600
1349900.083	406695.8252	34701	2314 E CARSON ST	AGGRAVATED ASSAULT	1/2/1995	160900
1351456.891	410983.2711	34701	3107 TERRACE ST	ROBBERY	1/2/1995	40200
1342648.362	413184.9933	34701	1 TWENTY-NINTH ST	ROBBERY	1/2/1995	20100
1369786.885	415122.6818	34701	324 N LANG AV	RAPE	1/2/1995	140500
1369786.885	415122.6818	34701	324 N LANG AV	ROBBERY	1/2/1995	140500
1338856.378	392089.885	34702	1614 CREEDMOOR AV	RAPE	1/3/1995	191800
1341913.764	411966.4021	34702	606 LIBERTY AV	RAPE	1/3/1995	20100
1350760.646	412480.6616	34702	2400 WARING CT	ROBBERY	1/3/1995	51000
1355197.644	415593.6679	34702	3900 BIGELOW BL	ROBBERY	1/3/1995	50600
1367319.741	417732.4945	34702	6617 FRANKSTOWN AV	ROBBERY	1/3/1995	120800
1372623.418	418600.8596	34702	7222 EVERTON ST	ROBBERY	1/3/1995	120200
1366444.952	418800.0975	34702	300 PAULSON AV	ROBBERY	1/3/1995	120800
1363165.659	422133.9144	34702	800 PORTLAND ST	ROBBERY	1/3/1995	110200
1344196.165	412694.0024	34703	1100 LIBERTY AV	ROBBERY	1/4/1995	20100
1348433.63	414145.2214	34703	811 WHITESIDE RD	ROBBERY	1/4/1995	50900
1369960.17	416564.0705	34703	7030 KELLY ST	ROBBERY	1/4/1995	130300
1364145.279	418583.5936	34703	6209 BROAD ST	ROBBERY	1/4/1995	111500
1339516.006	419474.3212	34703	2121 CLAYTON AV	RAPE	1/4/1995	261400
1355576.975	420267.842	34703	4400 PENN AV	AGGRAVATED ASSAULT	1/4/1995	90300
1355576.975	420267.842	34703	4400 PENN AV	ROBBERY	1/4/1995	90300
1340815.245	402277.5833	34704	813 GEARING AV	RAPE	1/5/1995	180900
1352701.79	415715.8562	34704	3343 MILWAUKEE ST	ROBBERY	1/5/1995	50600
1365376.989	417154.1039	34704	6401 PENN AV	ROBBERY	1/5/1995	111500
1361222.473	419422.8697	34704	100 S FAIRMONT ST	ROBBERY	1/5/1995	80700
1342337.083	424565.3326	34704	613 MT. PLEASANT RD	ROBBERY	1/5/1995	260900
1358056.255	400350.1032	34705	150 HAZELWOOD AV	RAPE	1/6/1995	151500
1346129.246	406989.784	34705	1210 E CARSON ST	ROBBERY	1/6/1995	170200
1341135.853	414519.9352	34705	300 FEDERAL ST	ROBBERY	1/6/1995	220500
1358242.97	414701.1244	34705	5000 ELLSWORTH AV	ROBBERY	1/6/1995	70900
1355998.081	415602.5689	34705	340 MELWOOD AV	ROBBERY	1/6/1995	50700
1341249.957	415880.6288	34705	255 E OHIO ST	ROBBERY	1/6/1995	220400
1336863.121	416844.4779	34705	1000 PENNSYLVANIA AV	ROBBERY	1/6/1995	210700
1342843.528	417276.1514	34705	700 TRIPOLI ST	ROBBERY	1/6/1995	230400
1325650.84	417344.8063	34705	822 FAIRDALE ST	ROBBERY	1/6/1995	201800
1359110.326	422174.7948	34705	5100 COLUMBO ST	ROBBERY	1/6/1995	101600
1342599.153	411009.1437	34706	400 FORBES AV	ROBBERY	1/7/1995	20100
1348734.301	411911.5587	34706	2100 ELMORE SQ	ROBBERY	1/7/1995	51100
1361868.017	415307.6796	34706	5719 WALNUT ST	ROBBERY	1/7/1995	70500
1336572.891	418195.6337	34706	1001 CALIFORNIA AV	ROBBERY	1/7/1995	250700
1361240.843	419395.849	34706	5500 PENN AV	ROBBERY	1/7/1995	80700
1369670.991	420521.1745	34706	1200 MONTEZUMA ST	AGGRAVATED ASSAULT	1/7/1995	120300
1351846.949	421379.8725	34706	100 THIRTY-EIGHTH ST	ROBBERY	1/7/1995	60300
1332885.259	426524.1356	34706	3600 SHADELAND AV	ROBBERY	1/7/1995	270100
1332188.666	428503.144	34706	3900 KLEBER ST	AGGRAVATED ASSAULT	1/7/1995	270800
1349440.565	400327.2374	34707	900 FISHER ST	ROBBERY	1/8/1995	160600
1349507.55	408070.456	34707	1 S TWENTY-SECOND ST	ROBBERY	1/8/1995	160900
1366460.896	418105.2322	34707	200 LINCOLN AV	ROBBERY	1/8/1995	120800
1362273.267	421407.2211	34707	5541 BLACK ST	ROBBERY	1/8/1995	111300
1362461.346	422460.542	34707	5500 STANTON AV	ROBBERY	1/8/1995	111300
1341981.033	411666.6338	34708	220 FIFTH AV	ROBBERY	1/9/1995	20100
1369160.785	414207.8477	34708	7100 PENN AV	RAPE	1/9/1995	140600
1332358.753	413041.722	34709	302 FAIRVIEW ST	AGGRAVATED ASSAULT	1/10/1995	202000
1349904.927	413771.1929	34709	2407 WYLIE AV	ROBBERY	1/10/1995	50100
1373091.258	414750.2859	34709	566 BRUSHTON AV	ROBBERY	1/10/1995	130400
1364145.279	418583.5936	34709	6209 BROAD ST	ROBBERY	1/10/1995	111500
1366228.086	418613.3137	34709	200 AUBURN ST	ROBBERY	1/10/1995	120800
1359390.543	405959.8857	34710	4028 BEECHWOOD BL	ROBBERY	1/11/1995	151700
1351341.718	410356.3329	34710	200 BURROWS ST	ROBBERY	1/11/1995	40200
1338635.321	416469.015	34710	700 W NORTH AV	ROBBERY	1/11/1995	220600
1338942.298	416534.4793	34710	600 W NORTH AV	ROBBERY	1/11/1995	220600
1340061.992	416760.797	34710	200 W NORTH AV	RAPE	1/11/1995	220600
1360076.249	417612.3587	34710	427 S GRAHAM ST	ROBBERY	1/11/1995	80700
1371597.803	417827.1075	34710	7200 HERMITAGE ST	ROBBERY	1/11/1995	130200
1362847.352	420305.1664	34710	5700 SHUTTLE WY	RAPE	1/11/1995	111500
1349351.081	406574.6526	34711	2200 CAREY WY	ROBBERY	1/12/1995	160900
1353004.543	410712.4625	34711	3415 FIFTH AV	ROBBERY	1/12/1995	40200
1348909.156	413189.8419	34711	2200 WYLIE AV	ROBBERY	1/12/1995	50100
1325228.953	416302.417	34711	1200 ADON ST	ROBBERY	1/12/1995	202200
1345409.882	402265.8578	34712	100 ZARA ST	AGGRAVATED ASSAULT	1/13/1995	300100
1353037.218	402289.5705	34712	3256 ARLINGTON AV	ROBBERY	1/13/1995	160400
1348097.68	402966.7165	34712	2003 ARLINGTON AV	RAPE	1/13/1995	160800
1353611.273	410770.6142	34712	200 MCKEE PL	ROBBERY	1/13/1995	40500
1318357.281	415509.0106	34712	3600 FAIRWOOD ST	AGGRAVATED ASSAULT	1/13/1995	280800
1371512.773	417100.1825	34712	7223 IDLEWILD ST	AGGRAVATED ASSAULT	1/13/1995	130200
1358327.008	419603.2409	34712	206 S WINEBIDDLE ST	ROBBERY	1/13/1995	80900
1346412.762	407014.2914	34713	1310 E CARSON ST	ROBBERY	1/14/1995	170200
1353592.935	409818.4776	34713	300 HALKET PL	ROBBERY	1/14/1995	40900
1352059.902	410010.0911	34713	3200 FIFTH AV	ROBBERY	1/14/1995	40900
1349045.629	412932.4707	34713	2200 MAHON ST	AGGRAVATED ASSAULT	1/14/1995	50100
1353359.345	415793.9144	34713	752 CLARISSA ST	AGGRAVATED ASSAULT	1/14/1995	50600
1371756.437	416292.6741	34713	7300 BENNETT ST	RAPE	1/14/1995	130300
1371353.819	416994.974	34713	7200 FOREST WY	ROBBERY	1/14/1995	130200
1363027.322	418761.2305	34713	5931 PENN AV	ROBBERY	1/14/1995	111500
1327804.773	413612.1416	34714	891 WOODLOW ST	ROBBERY	1/15/1995	281400
1319618.713	416015.6595	34714	3722 OLD ORCHARD CIR	RAPE	1/15/1995	280800
1375642.598	416735.6399	34714	1040 SILVERDALE ST	AGGRAVATED ASSAULT	1/15/1995	130100
1357823.66	398637.4592	34715	5112 SECOND AV	AGGRAVATED ASSAULT	1/16/1995	151500
1349659.596	412880.8856	34715	2300 CENTRE AV	ROBBERY	1/16/1995	50100
1319245.696	414569.6111	34715	2030 BROADHEAD FORDING RD	AGGRAVATED ASSAULT	1/16/1995	280800
1352588.684	415148.2045	34715	624 OSSIPEE ST	RAPE	1/16/1995	50600
1340852.235	417101.7237	34715	1200 BOYLE ST	ROBBERY	1/16/1995	220600
1371616.166	417886.4263	34715	1316 N HOMEWOOD AV	RAPE	1/16/1995	130200
1335143.3	417906.8929	34715	1333 COLUMBUS AV	ROBBERY	1/16/1995	210700
1362038.48	422674.7038	34715	800 HIGHVIEW ST	ROBBERY	1/16/1995	101400
1344690.637	394765.5847	34716	210 COPPERFIELD AV	ROBBERY	1/17/1995	290100
1367340.923	417682.5424	34716	6606 FRANKSTOWN AV	ROBBERY	1/17/1995	120800
1356165.814	418965.3695	34716	319 TAYLOR ST	ROBBERY	1/17/1995	80200
1352488.404	420667.2646	34716	3801 BUTLER ST	ROBBERY	1/17/1995	60300
1345562.366	393265.3314	34717	2200 BROWNSVILLE RD	AGGRAVATED ASSAULT	1/18/1995	290400
1345897.467	393287.048	34717	2200 HAZELDELL ST	AGGRAVATED ASSAULT	1/18/1995	290200
1336011.391	397191.7704	34717	2202 WOODWARD AV	ROBBERY	1/18/1995	191700
1347492.879	410448.9185	34717	1800 FIFTH AV	ROBBERY	1/18/1995	10300
1341265.081	411504.6001	34717	100 FORBES AV	ROBBERY	1/18/1995	20100
1353565.582	414682.0383	34717	900 SHAWNEE ST	AGGRAVATED ASSAULT	1/18/1995	50600
1353565.582	414682.0383	34717	900 SHAWNEE ST	ROBBERY	1/18/1995	50600
1364019.635	420247.4393	34717	500 N HIGHLAND AV	AGGRAVATED ASSAULT	1/18/1995	111300
1352823.927	420270.7242	34717	244 THIRTY-EIGHTH ST	ROBBERY	1/18/1995	60300
1348639.01	399480.3869	34718	112 BONIFAY ST	AGGRAVATED ASSAULT	1/19/1995	160600
1346111.007	410628.6278	34718	1400 FIFTH AV	ROBBERY	1/19/1995	10300
1342188.442	412879.5252	34718	100 SEVENTH ST	ROBBERY	1/19/1995	20100
1318100.87	415308.2035	34718	3500 FAIRWOOD ST	AGGRAVATED ASSAULT	1/19/1995	280800
1370717.94	415483.9676	34718	7200 SUSQUEHANNA ST	ROBBERY	1/19/1995	130300
1358666.118	416591.1309	34718	5221 BAUM BL	ROBBERY	1/19/1995	80400
1362366.846	419430.4833	34718	200 N SAINT CLAIR ST	ROBBERY	1/19/1995	111500
1342160.247	424277.449	34718	315 PENFORT ST	ROBBERY	1/19/1995	260900
1351041.032	407296.6143	34719	1 S TWENTY-FIFTH ST	ROBBERY	1/20/1995	160900
1354580.039	411169.9192	34719	200 OAKLAND AV	AGGRAVATED ASSAULT	1/20/1995	40500
1348734.301	411911.5587	34719	2100 ELMORE SQ	RAPE	1/20/1995	51100
1371360.196	415431.689	34719	7316 TIOGA ST	ROBBERY	1/20/1995	130300
1356567.136	417856.0106	34719	617 EDMOND ST	ROBBERY	1/20/1995	80200
1342768.591	424074.5954	34719	834 MT. PLEASANT RD	ROBBERY	1/20/1995	260900
1335451.893	395255.114	34720	533 BROOKLINE BL	ROBBERY	1/21/1995	191900
1340036.461	407769.8353	34720	131 BEAM WY	ROBBERY	1/21/1995	191400
1369148.726	416783.5183	34720	6915 KELLY ST	AGGRAVATED ASSAULT	1/21/1995	120700
1354922.033	409754.866	34721	400 SEMPLE ST	ROBBERY	1/22/1995	40600
1337062.857	392686.4747	34722	1123 WOODBOURNE AV	AGGRAVATED ASSAULT	1/23/1995	191800
1347420.461	401116.6043	34722	428 ORMSBY AV	ROBBERY	1/23/1995	160700
1363956.782	421749.9664	34722	5821 STANTON AV	ROBBERY	1/23/1995	110200
1334103.881	423314.717	34722	3040 FREDERICK ST	RAPE	1/23/1995	271500
1358625.176	400091.4805	34723	300 FLOWERS AV	AGGRAVATED ASSAULT	1/24/1995	151500
1349754.085	406053.4269	34723	2300 JANE ST	ROBBERY	1/24/1995	160900
1340224.585	407657.7999	34723	217 SHILOH ST	ROBBERY	1/24/1995	191400
1354650.9	410023.2545	34723	360 SEMPLE ST	ROBBERY	1/24/1995	40500
1347860.433	413494.7462	34723	226 ERIN ST	RAPE	1/24/1995	50100
1326154.932	414707.7337	34723	1310 JUSTINE ST	AGGRAVATED ASSAULT	1/24/1995	281400
1373472.541	416204.5498	34723	7647 FRANKSTOWN AV	ROBBERY	1/24/1995	130200
1340185.529	422594.689	34723	2600 PERRYSVILLE AV	AGGRAVATED ASSAULT	1/24/1995	261500
1340475.513	406497.0114	34724	20 BOGGS AV	ROBBERY	1/25/1995	191400
1369824.424	413863.1495	34724	7200 PENN AV	ROBBERY	1/25/1995	140600
1352162.556	417947.9553	34724	3312 RUTHVEN ST	AGGRAVATED ASSAULT	1/25/1995	60500
1363589.336	405914.2532	34725	2828 SHADY AV	ROBBERY	1/26/1995	141400
1340191.171	407915.9329	34725	200 SHILOH ST	ROBBERY	1/26/1995	191400
1363737.197	408994.4779	34725	1940 MURRAY AV	ROBBERY	1/26/1995	141300
1353767.833	422303.4049	34725	4409 BUTLER ST	ROBBERY	1/26/1995	90100
1344459.58	399626.2422	34726	748 BROWNSVILLE RD	ROBBERY	1/27/1995	300100
1369087.877	416905.1033	34726	710 N DALLAS AV	RAPE	1/27/1995	120700
1367735.308	419169.4708	34726	6500 SHETLAND ST	ROBBERY	1/27/1995	120400
1350957.053	411980.8376	34727	318 BURROWS ST	AGGRAVATED ASSAULT	1/28/1995	51000
1348432.577	414072.8852	34727	800 WHITESIDE RD	ROBBERY	1/28/1995	50900
1327955.13	414094.2402	34727	1500 CRUCIBLE ST	ROBBERY	1/28/1995	281400
1354492.219	419144.1684	34727	4006 LIBERTY AV	ROBBERY	1/28/1995	90300
1354568.181	419309.7816	34727	4000 CLEMENT WY	ROBBERY	1/28/1995	90300
1362439.125	409837.3112	34728	1723 WIGHTMAN ST	ROBBERY	1/29/1995	141300
1350543.545	412427.1298	34728	2421 WARING CT	ROBBERY	1/29/1995	51000
1356645.436	412665.8251	34728	417 S CRAIG ST	ROBBERY	1/29/1995	40400
1379341.804	414892.3701	34728	2100 WILNER DR	ROBBERY	1/29/1995	130600
1342050.95	415940.7015	34728	608 CEDAR AV	ROBBERY	1/29/1995	230400
1342050.95	415940.7015	34728	608 CEDAR AV	ROBBERY	1/29/1995	230400
1341945.33	416461.2568	34728	804 CEDAR AV	ROBBERY	1/29/1995	230400
1340015.846	416971.6776	34728	1200 ARCH ST	ROBBERY	1/29/1995	220600
1348677.528	412859.2186	34729	300 ELMORE SQ	AGGRAVATED ASSAULT	1/30/1995	50100
1319951.719	415622.5837	34729	3534 EAST CT	AGGRAVATED ASSAULT	1/30/1995	280800
1363316.077	418561.2669	34729	100 S HIGHLAND AV	AGGRAVATED ASSAULT	1/30/1995	111500
1373443.49	422318.0976	34729	7200 VERONA BL	ROBBERY	1/30/1995	120200
1358625.176	400091.4805	34730	300 FLOWERS AV	ROBBERY	1/31/1995	151500
1363418.663	401191.9597	34730	4724 BROWNS HILL RD	RAPE	1/31/1995	141400
1369551.87	417054.5503	34730	6956 BENNETT ST	ROBBERY	1/31/1995	120700
1360445.823	421502.4821	34730	5323 CORNWALL ST	AGGRAVATED ASSAULT	1/31/1995	101600
1340196.556	421918.4092	34730	2500 PERRYSVILLE AV	ROBBERY	1/31/1995	261400
1342861.278	412568.5811	34731	900 PENN AV	ROBBERY	2/1/1995	20100
1331171.042	412727.0852	34731	929 CHARTIERS AV	ROBBERY	2/1/1995	202000
1371706.077	414995.5632	34731	7429 SUSQUEHANNA ST	ROBBERY	2/1/1995	130300
1370925.274	415843.215	34731	7200 HAMILTON AV	ROBBERY	2/1/1995	130300
1342260.78	415945.7703	34731	421 AVERY ST	ROBBERY	2/1/1995	230400
1334741.882	417810.7632	34731	1417 COLUMBUS AV	AGGRAVATED ASSAULT	2/1/1995	210700
1334741.882	417810.7632	34731	1417 COLUMBUS AV	ROBBERY	2/1/1995	210700
1368049.782	418472.4694	34731	6600 SHETLAND ST	ROBBERY	2/1/1995	120800
